product_id,review_text,review_date,review_rating,product_title,Dominant_Topic_Label,vader_sentiment,roberta_sentiment,textblob_sentiment
422905,the lip balm is good and gives yours lips a good soft texture also has a good fragrance,2020-08-12 19:43:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Hydrates well. I love this product. Thank you Nykaa. ??,2020-08-21 13:22:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Such a soft lip balm. Glides like butter and hydrates your lips perfectly. The stay power is less but that's okay,2020-08-25 16:14:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Smells good..long lasting... specially not change the lip color... I always prefer lip balm of this brand.,2020-05-14 14:35:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Skin Tone,neutral,positive,negative
422905,Give smooth texture to your lips,2020-05-30 13:48:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Texture,neutral,neutral,positive
422905,Really moisturizing but be careful it breaks easily,2020-05-30 01:05:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Shade,positive,neutral,positive
422905,This... Is my ultimate favorite lip balm.. I'll buy too many lip balms but I always end up having this in my bags . It's fragrance is so good and refreshing.. it's not tinted but nice moisturizing..,2020-05-24 09:54:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,"Non sticky, keeps your lips moistured for 7 to 8 hours.",2020-05-20 16:48:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,neutral,neutral,neutral
422905,It's has same mild scent as a raspberry. Totally loving it. ??,2020-05-16 06:00:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Lips are moisturised and shiny... perfect for daily use,2020-05-14 20:07:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Texture,positive,positive,positive
422905,This lipblam is worth it buying.And long lasting for more than 5 _8 hours . After using it twice I am in love with this lipblam.It might seems to be little costly but I feel it is worth it buying.,2020-06-22 14:39:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,This serial kisser raspberry lip balm smells great. Really moisturizing and smooth in texture. Thanks nykaa!!!,2020-09-07 11:35:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,My lips have never felt so soft before. This is a must have for everyone including men and women,2020-06-22 20:59:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Skin Tone,neutral,positive,positive
422905,I really love this balm and it moisturizes my lips and it doesn't have a strong smell but a light scent and smells amazing?,2020-06-29 18:58:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Nice fragrance and heals chapped lips.,2020-07-01 12:54:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,A little expensive though but worth it!,2020-09-10 15:45:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Size and Quantity,positive,positive,negative
422905,Love this i bought this Third time ...Non sticky ...,2020-09-10 13:30:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,This lip balm is really moisturizing and very smooth texture. Very great product. Thanks nykaa!!!,2020-09-07 12:02:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,"I had super chapped lips, but it just took me two applications of this chapstick and lo and behold, my lips are super soft and moisturized! My lips even look a bit pinker? Loved this, will purchase more from this collection in future!",2021-12-04 11:10:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Texture,positive,positive,positive
422905,It is tint less n nice smell .. it lasts for 1-2 hrs .. overall a nice product n must buy if you are into non color lip balm.,2021-12-02 01:49:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,It's really a very nice lip balm with no extra colours just give a pl to ur lips best product to invest in 🌹❤️,2021-11-20 13:49:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Size and Quantity,positive,positive,positive
422905,It's so damn moisturizing. Doesn't make my lips dry. I also noticed a change in the colour of my lips. It became a little lighter than what it was. Totally loved it. Even the fragrance is mild and nice.,2020-02-21 21:42:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,I bought strawberry and blueberry. Favourite amongst non-tinted lip balms. Got this on buy 1 get 1 during holi sale.,2020-03-12 19:40:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,neutral,positive,neutral
422905,Good moisturizer and overall it smells so yummy??,2020-03-09 14:20:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,It has got a good fragnance .it stays for 2-3 hours. Need to reapply after having food..Nourishing and moisturizing thank u nykaa for the amazing product at reasonable price,2020-03-07 15:03:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Gud for chaped lips ..no color,2020-03-03 15:31:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Skin Tone,neutral,neutral,neutral
422905,"Really so nice, I love it.",2020-02-26 20:39:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Size and Quantity,positive,positive,positive
422905,I am loving the product. It keeps my lips soft all day.,2020-02-22 15:47:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Feels very light after applying. Decent fragrance and lasts longer as compared to other lip balms. Moisturizes and heals chapped lips.,2021-06-17 15:29:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,neutral,positive,positive
422905,It is very moisturizing....loved this...,2022-01-04 15:57:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,neutral,positive,positive
422905,"Nykaa products are being very great quality. I've used and witnessed it's kajal, nail enamels, lipstick, and lip balms. And they are good. Seems Nykaa is going to give tough competition to other brands.",2020-02-21 01:49:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Size and Quantity,positive,positive,positive
422905,Love it!,2019-08-07 20:22:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Shade,positive,positive,positive
422905,"Smells good ,good moisturizer ,ke3p lips hydrated for a long time⌛️",2022-05-07 07:11:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Moisture my lips whole day and not so oily looking..gives natural pink lips love ittt,2022-04-08 21:19:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Shade,positive,positive,positive
422905,Feel good when applying on lips,2022-03-26 19:25:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Didn't expect that this product will be this good!! Excellent colour pay off! Dry chappy lips byeeee! It leaves them moisturized and stays upto max 3hours... The smell is not overpowering...loved this one nykaaa!!💯,2022-03-13 22:05:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,"Light weight, keeps lips soft n supple",2020-03-12 19:43:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,neutral,positive,positive
422905,Very good product moisturize my lips for 6 to 7 hrs,2021-12-25 15:07:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,very good and soo moisturizing like the texture,2021-11-05 18:54:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Size and Quantity,positive,positive,positive
422905,"Have used lot of lip balms but this is the best one yet. It suits best for chapped lips, keeps lips well hydrated and smells excellent",2021-09-21 18:55:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,It has a non sticky formula which is good and it moisturizers my lips very well ❤️,2021-10-26 17:21:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Shade,positive,positive,positive
422905,It ll work for chapped lips jn winter. Good moisturiser.,2021-10-18 07:39:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Texture,positive,positive,positive
422905,"Go for it ,its a smooth formula !!",2021-09-29 23:25:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Skin Tone,neutral,positive,positive
422905,This range is my favourite lip balm range ! Pinacolada smells awesome . Really nourishing lip balm.,2021-09-28 11:33:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,#NAME?,2021-09-23 22:40:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,neutral,neutral,neutral
422905,Makes my lip soft and smooth.,2021-09-22 19:18:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,neutral,positive,positive
422905,Very fragrance and moisturizing The lip blam just glade on lip when it applied,2021-09-18 20:02:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,negative,positive,positive
422905,This smells and feels good on the lips! Really moisturizes and is also cute to look at!,2021-12-08 18:33:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Luv the products and delivery is also fast💞,2021-09-13 11:09:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Size and Quantity,neutral,positive,neutral
422905,This moisturizes the lips well and lasts for atleast 8 hours.,2021-08-17 17:29:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,neutral
422905,"The lip balm has a soft fragrance of pineapple and it's really wow on lips,spreads like wonder and is really nice.It stay for long and doesn't makes my lips feel dry.I have really dry skin.It works wonder for me.Absolutely owes a shot for everyone at buying.",2021-07-30 21:45:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,It’s a good lip balm that efficiently moisturises my lips . The fragrance is also good . A good purchase,2021-06-19 22:16:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,I loved this lip balm it keeps lips soft n also gives good shine..,2021-06-18 14:40:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,"When u apply on lips, it becomes sinehan your lips feel moisturised . Apply over lipsticks and a gloss is ready",2021-12-05 10:05:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,"This is one of the best lip balms I've ever used. Keeps lips soft and supple. Perfect to use before applying matte lipsticks as it is very lightweight, gives enough moisture to lips without making the lipstick look too sticky or glossy and makes the creases on lips less prominent",2020-06-04 02:41:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,It has pleasant smell with good amount of moisturizer. It gives you Shining lips. Has many flavours. Worth for money.,2020-06-07 21:41:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422911,Really awesome product😘,2021-11-08 13:25:00,5.0,Nykaa Serial Kisser Lip Balm - Grape,Size and Quantity,positive,positive,positive
422905,Found my OG lip balm. Helps to remove chapped lips,2020-06-08 10:59:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,neutral
422905,It’s such an amazing product and it smells and tastes like strawberry🍓 just wow 🤩,2021-10-26 15:25:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Moisturises my lips . Have an amazing smell . Would definitely buy more variants,2020-03-26 11:02:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,I love this lipbalm. Its so light in weight and not like other lip balm which doesn't stay even 1 hour and i also love the fragrance of this lipbalm.happy to buy this,2020-03-18 17:58:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,"this ti so good quality and texture , so soft and smell is so fresh . its exactly green apple. I love this product so much",2020-11-09 12:41:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Its not very long lasting but good for chapped or dry lips u need to apply it in 2-3 hrs again n it has a very strong frangnance which is amazing?,2020-11-07 18:21:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,"It has nice Fragrance, also it keep my lips moisturize for a long time.",2020-11-07 17:40:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Very moisturizing will heal ur lips quickly and the smell is superb,2020-11-02 13:26:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Previously I had used peach flavoured lip balm and now I bought strawberry flavour both are amazing. Makes lips really soft,2020-10-31 23:03:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Packaging is really nicely done I have bought it thrice now Fan of Nykaa for always giving best offers and products Lip balm is really good it does it’s work pretty well I have dry lips and chapped lips in winters but after using it i feel soft lips It stays for a longer time and leaves your lips really soft textured,2020-10-30 19:10:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Actually I fall in love with this product. It's moisturize my lips pretty well.love love,2020-10-29 00:44:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,I totally love with this lip blam . Now i have started grooming part of grom we have to care of our . Thank you Nykaa for best lip blam .if you're looking for good lip blam go with this it Moisturizing very much & smells good.,2020-10-25 13:13:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,It’s very nourishing and smells good,2020-10-17 23:36:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,I really love dis lip balm.... It leaves my lip moisturize for longer period,2020-10-15 19:52:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Moisturizes your lips and keeps them that way for a long time. Makes your lips softer.,2020-10-14 13:14:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,neutral,positive,neutral
422905,One of the best lip balm in budget. Hydrated my lips very well.,2020-10-13 08:24:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,This lip balm is very nourshing and mosturerising It has no tint,2021-08-02 14:15:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,negative,negative,positive
422905,Love to apply it on patchy lips...It gives a beautiful soft moisture on the lips...Better apply it before bed to have a juicy lip next morning ❤,2021-08-03 14:06:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,I love the texture of it. It gives lips a shiny finish,2021-08-10 14:27:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Texture,positive,positive,positive
422905,Very nice product,2021-11-12 22:22:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Size and Quantity,positive,positive,positive
422905,It’s so goood whenever I apply it I feel like eating it ♥️♥️♥️Must buy everyone 😍,2021-07-31 17:56:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,neutral
422905,Second purchase..it's very nice.,2021-11-26 13:03:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,I just love NYKAA lip balm .They provide perfect moisture and they are tintless THANKS NYKAA ❤️,2021-11-25 17:32:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,I like it.,2021-11-25 13:10:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,neutral
422905,"I ordered this for the first time. It's very nice. Moisturizes the lips. Smells good. Lip balm is very mild too. After using it for a week, I have ordered the same product for the second time now :) Thank you Nykaa!!!",2021-11-25 12:11:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,It’s little sticky but good smell,2021-11-18 19:18:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,This is the best lip balm. It is so moisturizing and long lasting. Totally in love with this product.,2021-11-05 17:19:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Loved it.. very moisturizing.. feels amazing on lips,2021-09-08 23:00:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,"I bought this because of the flavor,but i can't smell anything,though it feel now on the lips,very very moisturizing",2021-05-11 11:08:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,neutral,positive,positive
422905,Best lipbalm so moisturising,2021-10-27 22:46:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,"loved the nykaa products. I am trying it first time and loved it. Super nourshing, glossy and smooth to your lips.Smells nice and tastes neutral.",2021-10-22 20:14:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,amazing pine apple flavour lip balm,2021-10-22 08:42:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Its very moisturising lip balm. Not every long lasting but is enough.,2021-10-18 14:54:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,neutral,positive,neutral
422905,This smells so good. And its amazing.,2021-09-26 10:00:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,It delivers long lasting moisture to the lips and provides protection.... just in love this lip balm it makes my lips soft ?,2020-10-09 13:01:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,This is the best lip balm I have ever used till date moisturizing good for chapped lips,2020-10-08 12:14:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,So the product is nice and all but I dont know what's up with the texture. On reaching like the half of the product turns lumpy but all in all nice lip balm for the peice range.,2020-10-06 21:45:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Size and Quantity,positive,neutral,positive
422905,"It is really nice and moisturizes really well,with convenient packaging and at a good price.",2020-09-20 04:29:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Size and Quantity,positive,positive,positive
422905,Just go for it. Give moisture to lips and long lasting. Smells awesome.,2020-11-27 23:18:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,"Smells fresh and an essential for the winter months, would definitely recommend",2020-11-27 13:19:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,This smells amazing and moisturises the lips for upto 5 hours,2020-11-27 12:11:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Nykaa does really good lip balm . They actually are really good and can heal chapped lips . However I like the smell of black current more .,2020-11-25 23:57:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,It's my 10 th no... I just love the lip balm..it keeps my lips mosturized 12 hours.. I love it ?,2020-11-14 23:05:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Mosturise the lips perfectly..but i go for rasberry and grapes,2020-09-22 18:19:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Skin Tone,neutral,positive,neutral
422905,I have very dry lips this lip balm gives me soft lips,2020-09-15 15:31:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,neutral,neutral,neutral
422905,Love this lip balm. Smells so good,2020-11-28 22:39:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,"It really moisturises the lips, hydrates them. Also it comes in such a cute and handy packaging. Very comfortable to use and carry ! Totally recommended",2020-06-20 12:44:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Texture,positive,positive,positive
422905,One of the best lip balm.. it's make my lips soft...,2020-06-20 02:26:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,"I have had super chapped lips. Tried all other lip balms, none of them worked and had rather made it worse. It’s been almost a week now that I am using Nykaa Serial Kisser Lip Balm in the flavour Raspberry and the results are amazing!",2020-06-19 13:02:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,"Pleasant smell, smooth buttery feel, good product",2020-06-18 18:52:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Smell is very tempting... I love this smell and quality of the lip balm.,2020-06-12 22:01:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Love the smell and texture of this lipbalm.... Keeps lips moisturised for long time....Best for overnight hydration of lips during winters....Even good base for application of lipstick...,2020-06-12 16:51:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Smells heavenly. Moisturises lips well,2020-11-28 22:39:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,neutral
422905,"Iam using Nivea lip balm since five years,no one satisfied me except Nivea but nykaa surprised me.it moisturize my lips no tint which ilike.i bought grapes variant and it smells like grapes.i love it.its a worth buying product for me.",2020-11-28 23:35:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Moisutrozes the lips well and stays for long,2020-09-23 16:22:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Skin Tone,positive,neutral,neutral
422905,It is long lasting and the fragrance is an added bonus.,2020-12-01 19:49:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Size and Quantity,positive,positive,neutral
422905,Glides smoothly. Instant moisture,2020-09-23 15:41:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,neutral,positive,neutral
422905,"The smell is so good,feel like eating it up and it does moisturize but need to reapply after 3 to 4 hours. Must try!",2020-11-10 13:32:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,neutral
422905,Lightweight and smooth. No colour but best for regular use,2020-09-23 02:24:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Skin Tone,positive,positive,positive
422905,It's my 3rd purchase. I love how it makes ur lips soft and moisturized,2020-11-10 17:17:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,"I love this lipblam, its perfect for dry lips and the smell like ayurvedic lipblam. Thnk you nykaa.",2020-11-20 14:34:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Its a nice product n easily stays on your lip around 3 to 4 hrs.. Really great flavour.. Loved it,2020-12-01 22:39:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Tastyyyyyyy....lol i love this lip balm gonna try more flavours ? very moisturising and fragrance is alsoo soo good as like grape wanna eat it but can't lol... Well must try these balms!,2020-12-01 19:07:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,"Got it at just 75?, during Black Friday sale but worth every penny. Really moisturises and nourishes chapped lips??",2020-11-30 09:06:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,"One of the best lip balms I have ever come across and I will order it again. First, it is clear and that's what I look for in a lip balm( just personal preference). It has an amazing smell. It is long lasting unless you have a full meal, but then even after the meal, the lips remains mosturised. It is a tad bit sticky but I guess that's what helps to mosturise the lips. Overall it is an amazing clear lip balm and one should definitely try once.",2020-12-01 17:19:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,I am in love with the lip balm. I have read so many mixed reviews of customers but still wanted to try this one out and i loved it. Got this at a pocket friendly price as well,2020-12-01 16:47:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,"Hydrating, moisturising and beautiful smell",2020-12-01 00:46:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,I have used many lip guards and balm ... But this one is really hydrating and moisturising,2020-12-01 00:45:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,neutral,positive,positive
422905,It’s a great product. Doesn’t last for long but keeps my lips moist. I have bought it for the second time now. Really good,2020-11-30 22:03:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,positive,positive,positive
422905,Always the favourite. Gives instant moisture to the lips,2020-11-30 20:57:00,5.0,Nykaa Serial Kisser Lip Balm - Raspberry,Product Quality,neutral,positive,neutral
